x-coord,y-coord,z-coord
514993.48,7701739.86,-280.00
514992.10,7701758.52,-280.00
514990.56,7701789.86,-280.00
514991.13,7701807.54,-280.00
514992.49,7701839.86,-280.00
514995.80,7701862.21,-280.00
514999.22,7701889.86,-280.00
515013.04,7701929.45,-280.00
515015.78,7701939.86,-280.00
515023.45,7701948.69,-280.00
515038.32,7701954.73,-280.00
515073.45,7701974.67,-280.00
515111.33,7701977.74,-280.00
515123.45,7701980.95,-280.00
515161.46,7701977.87,-280.00
515173.45,7701978.72,-280.00
515206.18,7701972.60,-280.00
515223.45,7701971.29,-280.00
515248.19,7701964.60,-280.00
515273.45,7701959.71,-280.00
515288.19,7701954.60,-280.00
515323.45,7701944.21,-280.00
515326.50,7701942.92,-280.00
515334.43,7701939.86,-280.00
515359.74,7701926.15,-280.00
515373.45,7701920.52,-280.00
515392.45,7701908.86,-280.00
515423.45,7701893.68,-280.00
515425.74,7701892.15,-280.00
515429.96,7701889.86,-280.00
515473.45,7701862.62,-280.00
515512.54,7701839.86,-280.00
515523.45,7701833.61,-280.00
515535.27,7701828.03,-280.00
515573.45,7701807.14,-280.00
515612.45,7701789.86,-280.00
515623.45,7701785.21,-280.00
515630.08,7701783.22,-280.00
515673.45,7701766.25,-280.00
515706.10,7701757.20,-280.00
515723.45,7701750.98,-280.00
515768.26,7701739.86,-280.00
515773.45,7701738.48,-280.00
515775.12,7701738.18,-280.00
515823.45,7701726.81,-280.00
515839.03,7701724.27,-280.00
515873.45,7701717.46,-280.00
515899.52,7701713.78,-280.00
515923.45,7701710.20,-280.00
515956.56,7701706.74,-280.00
515973.45,7701705.37,-280.00
516009.48,7701703.82,-280.00
516023.45,7701704.05,-280.00
516057.65,7701705.65,-280.00
516073.45,7701707.95,-280.00
516101.02,7701712.28,-280.00
516123.45,7701718.92,-280.00
516139.87,7701723.43,-280.00
516173.45,7701738.59,-280.00
516174.36,7701738.94,-280.00
516175.91,7701739.86,-280.00
516207.77,7701755.53,-280.00
516223.45,7701767.33,-280.00
516237.56,7701775.74,-280.00
516253.65,7701789.86,-280.00
516264.77,7701798.54,-280.00
516273.45,7701808.23,-280.00
516290.40,7701822.90,-280.00
516304.37,7701839.86,-280.00
516313.18,7701850.13,-280.00
516323.45,7701866.47,-280.00
516334.01,7701879.29,-280.00
516340.48,7701889.86,-280.00
516356.20,7701922.61,-280.00
516365.27,7701939.86,-280.00
516373.45,7701967.50,-280.00
516381.16,7701989.86,-280.00
516387.22,7702026.09,-280.00
516389.03,7702039.86,-280.00
516388.68,7702074.62,-280.00
516388.48,7702089.86,-280.00
516381.38,7702131.92,-280.00
516380.21,7702139.86,-280.00
516373.45,7702161.78,-280.00
516366.61,7702189.86,-280.00
516362.75,7702200.55,-280.00
516349.62,7702239.86,-280.00
516331.49,7702281.82,-280.00
516328.28,7702289.86,-280.00
516323.45,7702300.05,-280.00
516308.39,7702339.86,-280.00
516298.63,7702364.68,-280.00
516289.19,7702389.86,-280.00
516273.45,7702431.99,-280.00
516271.09,7702439.86,-280.00
516270.22,7702443.08,-280.00
516257.72,7702489.86,-280.00
516251.25,7702517.66,-280.00
516245.85,7702539.86,-280.00
516242.19,7702558.60,-280.00
516235.64,7702589.86,-280.00
516234.29,7702600.70,-280.00
516229.28,7702639.86,-280.00
516229.37,7702645.78,-280.00
516231.34,7702689.86,-280.00
516241.99,7702721.31,-280.00
516245.98,7702739.86,-280.00
516256.93,7702756.38,-280.00
516270.10,7702789.86,-280.00
516271.68,7702791.62,-280.00
516273.45,7702794.96,-280.00
516301.94,7702811.36,-280.00
516323.45,7702829.71,-280.00
516342.81,7702820.49,-280.00
516373.45,7702803.57,-280.00
516385.57,7702789.86,-280.00
516423.45,7702746.43,-280.00
516428.90,7702739.86,-280.00
516454.43,7702708.87,-280.00
516469.22,7702689.86,-280.00
516473.45,7702684.41,-280.00
516507.53,7702639.86,-280.00
516523.45,7702617.74,-280.00
516543.57,7702589.86,-280.00
516573.45,7702544.94,-280.00
516576.85,7702539.86,-280.00
516582.32,7702530.98,-280.00
516605.56,7702489.86,-280.00
516623.45,7702456.32,-280.00
516632.13,7702439.86,-280.00
516640.78,7702422.52,-280.00
516655.04,7702389.86,-280.00
516673.45,7702347.21,-280.00
516676.57,7702339.86,-280.00
516678.91,7702334.39,-280.00
516694.99,7702289.86,-280.00
516709.06,7702254.24,-280.00
516713.60,7702239.86,-280.00
516723.45,7702214.22,-280.00
516732.55,7702189.86,-280.00
516740.08,7702173.22,-280.00
516752.90,7702139.86,-280.00
516773.45,7702098.46,-280.00
516777.69,7702089.86,-280.00
516784.41,7702078.89,-280.00
516806.50,7702039.86,-280.00
516823.45,7702016.07,-280.00
516842.60,7701989.86,-280.00
516873.45,7701954.82,-280.00
516887.43,7701939.86,-280.00
516923.45,7701906.80,-280.00
516943.67,7701889.86,-280.00
516973.45,7701867.82,-280.00
517016.05,7701839.86,-280.00
517023.45,7701835.45,-280.00
517032.50,7701830.80,-280.00
517073.45,7701808.62,-280.00
517114.57,7701789.86,-280.00
517120.69,7701787.11,-280.00
517123.45,7701786.06,-280.00
517156.63,7701773.04,-280.00
517173.45,7701767.38,-280.00
517194.08,7701760.49,-280.00
517223.45,7701752.04,-280.00
517233.00,7701749.41,-280.00
517273.16,7701739.86,-280.00
517273.39,7701739.80,-280.00
517273.45,7701739.79,-280.00
517315.35,7701731.76,-280.00
517323.45,7701730.43,-280.00
517359.09,7701725.50,-280.00
517373.45,7701723.82,-280.00
517404.76,7701721.18,-280.00
517423.45,7701719.90,-280.00
517452.57,7701718.99,-280.00
517473.45,7701718.58,-280.00
517502.80,7701719.21,-280.00
517523.45,7701719.83,-280.00
517555.81,7701722.23,-280.00
517573.45,7701723.63,-280.00
517608.74,7701725.15,-280.00
517623.45,7701722.91,-280.00
517649.49,7701715.90,-280.00
517673.45,7701709.36,-280.00
517689.61,7701706.02,-280.00
517723.45,7701698.83,-280.00
517731.28,7701697.69,-280.00
517773.45,7701691.21,-280.00
517774.70,7701691.11,-280.00
517787.83,7701689.86,-280.00
517820.37,7701686.79,-280.00
517823.45,7701686.46,-280.00
517868.38,7701684.79,-280.00
517873.45,7701684.54,-280.00
517918.97,7701685.38,-280.00
517923.45,7701685.41,-280.00
517972.61,7701689.02,-280.00
517973.45,7701689.07,-280.00
517979.59,7701689.86,-280.00
518023.45,7701695.54,-280.00
518030.52,7701696.93,-280.00
518073.45,7701704.82,-280.00
518093.42,7701709.83,-280.00
518123.45,7701716.95,-280.00
518141.28,7701722.02,-280.00
518173.45,7701731.97,-280.00
518179.35,7701733.95,-280.00
518195.64,7701739.86,-280.00
518216.13,7701747.17,-280.00
518223.45,7701749.99,-280.00
518251.75,7701761.55,-280.00
518273.45,7701771.06,-280.00
518286.33,7701776.97,-280.00
518312.56,7701789.86,-280.00
518319.89,7701793.41,-280.00
518323.45,7701795.25,-280.00
518352.49,7701810.81,-280.00
518373.45,7701822.76,-280.00
518384.23,7701829.07,-280.00
518401.56,7701839.86,-280.00
518415.10,7701848.20,-280.00
518423.45,7701853.65,-280.00
518445.18,7701868.12,-280.00
518473.45,7701888.03,-280.00
518474.51,7701888.79,-280.00
518475.93,7701889.86,-280.00
518503.08,7701910.22,-280.00
518523.45,7701926.28,-280.00
518530.99,7701932.31,-280.00
518540.00,7701939.86,-280.00
518558.20,7701955.10,-280.00
518573.45,7701968.45,-280.00
518584.80,7701978.50,-280.00
518597.10,7701989.86,-280.00
518623.45,7702014.80,-280.00
518648.70,7702039.86,-280.00
518673.45,7702065.60,-280.00
518695.87,7702089.86,-280.00
518723.45,7702121.21,-280.00
518739.36,7702139.86,-280.00
518773.45,7702181.92,-280.00
518779.73,7702189.86,-280.00
518798.55,7702214.75,-280.00
518817.34,7702239.86,-280.00
518819.88,7702243.42,-280.00
518823.45,7702248.44,-280.00
518840.53,7702272.77,-280.00
518852.53,7702289.86,-280.00
518860.85,7702302.45,-280.00
518873.45,7702321.36,-280.00
518880.78,7702332.52,-280.00
518885.64,7702339.86,-280.00
518900.08,7702363.22,-280.00
518916.85,7702389.86,-280.00
518919.26,7702394.04,-280.00
518923.45,7702401.08,-280.00
518937.72,7702425.58,-280.00
518946.30,7702439.86,-280.00
518955.87,7702457.43,-280.00
518973.45,7702488.35,-280.00
518973.98,7702489.32,-280.00
518974.30,7702489.86,-280.00
518975.29,7702491.71,-280.00
519000.84,7702539.86,-280.00
519023.45,7702584.34,-280.00
519026.30,7702589.86,-280.00
519029.17,7702595.58,-280.00
519050.69,7702639.86,-280.00
519073.45,7702687.82,-280.00
519074.44,7702689.86,-280.00
519075.37,7702691.78,-280.00
519097.57,7702739.86,-280.00
519118.64,7702785.05,-280.00
519120.74,7702789.86,-280.00
519123.45,7702795.88,-280.00
519144.02,7702839.86,-280.00
519164.17,7702880.58,-280.00
519168.42,7702889.86,-280.00
519173.45,7702894.93,-280.00
519214.72,7702939.86,-280.00
519223.45,7702945.96,-280.00
519241.63,7702958.05,-280.00
519273.45,7702979.71,-280.00
519288.83,7702989.86,-280.00
519309.65,7703003.66,-280.00
519323.45,7703011.74,-280.00
519340.34,7703022.96,-280.00
519368.52,7703039.86,-280.00
519371.56,7703041.75,-280.00
519373.45,7703042.80,-280.00
519402.20,7703061.10,-280.00
519423.45,7703073.50,-280.00
519433.33,7703079.98,-280.00
519449.41,7703089.86,-280.00
519464.21,7703099.09,-280.00
519473.45,7703104.47,-280.00
519513.36,7703129.78,-280.00
519523.45,7703136.23,-280.00
519528.86,7703139.86,-280.00
519573.45,7703169.02,-280.00
519603.60,7703189.86,-280.00
519623.45,7703203.35,-280.00
519672.15,7703238.57,-280.00
519673.45,7703239.50,-280.00
519673.92,7703239.86,-280.00
519723.45,7703277.55,-280.00
519738.79,7703289.86,-280.00
519773.45,7703317.91,-280.00
519799.30,7703339.86,-280.00
519812.39,7703350.91,-280.00
519823.45,7703360.77,-280.00
519838.97,7703374.33,-280.00
519855.75,7703389.86,-280.00
519865.06,7703398.24,-280.00
519873.45,7703406.29,-280.00
519890.88,7703422.42,-280.00
519908.59,7703439.86,-280.00
519916.16,7703447.14,-280.00
519923.45,7703454.63,-280.00
519941.26,7703472.04,-280.00
519958.36,7703489.86,-280.00
519965.81,7703497.49,-280.00
519973.45,7703505.84,-280.00
519990.23,7703523.07,-280.00
520005.62,7703539.86,-280.00
520014.19,7703549.11,-280.00
520023.45,7703559.75,-280.00
520038.02,7703575.28,-280.00
520051.00,7703589.86,-280.00
520061.56,7703601.75,-280.00
520073.45,7703615.78,-280.00
520084.98,7703628.33,-280.00
520095.19,7703639.86,-280.00
520108.35,7703654.95,-280.00
520123.45,7703672.75,-280.00
520131.67,7703681.64,-280.00
520139.15,7703689.86,-280.00
520155.25,7703708.06,-280.00
520173.45,7703728.70,-280.00
520178.93,7703734.38,-280.00
520184.26,7703739.86,-280.00
520203.21,7703760.09,-280.00
520223.45,7703781.12,-280.00
520227.92,7703785.38,-280.00
520232.79,7703789.86,-280.00
520253.55,7703809.75,-280.00
520273.45,7703827.73,-280.00
520280.06,7703833.24,-280.00
520288.51,7703839.86,-280.00
520307.76,7703855.54,-280.00
520323.45,7703867.25,-280.00
520336.76,7703876.54,-280.00
520357.52,7703889.86,-280.00
520367.11,7703896.19,-280.00
520373.45,7703899.95,-280.00
520398.95,7703914.35,-280.00
520423.45,7703926.93,-280.00
520432.14,7703931.16,-280.00
520451.46,7703939.86,-280.00
520466.62,7703946.68,-280.00
520473.45,7703949.50,-280.00
520502.41,7703960.89,-280.00
520523.45,7703968.63,-280.00
520539.22,7703974.08,-280.00
520573.45,7703985.32,-280.00
520576.93,7703986.37,-280.00
514995.00,7695468.31,-290.00
515008.74,7695489.86,-290.00
515014.51,7695498.79,-290.00
515023.45,7695512.89,-290.00
515033.82,7695529.48,-290.00
515040.19,7695539.86,-290.00
515052.92,7695560.38,-290.00
515070.84,7695589.86,-290.00
515071.83,7695591.47,-290.00
515073.45,7695594.14,-290.00
515090.49,7695622.81,-290.00
515100.40,7695639.86,-290.00
515108.92,7695654.38,-290.00
515123.45,7695679.65,-290.00
515127.14,7695686.16,-290.00
515129.19,7695689.86,-290.00
515145.06,7695718.24,-290.00
515156.88,7695739.86,-290.00
515162.75,7695750.55,-290.00
515173.45,7695770.43,-290.00
515180.18,7695783.12,-290.00
515183.67,7695789.86,-290.00
515197.28,7695816.02,-290.00
515209.38,7695839.86,-290.00
515214.12,7695849.18,-290.00
515223.45,7695867.97,-290.00
515230.64,7695882.66,-290.00
515234.08,7695889.86,-290.00
515246.79,7695916.51,-290.00
515257.64,7695939.86,-290.00
515262.63,7695950.67,-290.00
515273.45,7695974.67,-290.00
515278.12,7695985.18,-290.00
515280.14,7695989.86,-290.00
515293.13,7696020.18,-290.00
515301.33,7696039.86,-290.00
515307.76,7696055.54,-290.00
515321.45,7696089.86,-290.00
515322.01,7696091.29,-290.00
515323.45,7696095.08,-290.00
515335.63,7696127.68,-290.00
515340.06,7696139.86,-290.00
515348.73,7696164.58,-290.00
515357.37,7696189.86,-290.00
515361.30,7696202.00,-290.00
515373.30,7696239.86,-290.00
515373.33,7696239.97,-290.00
515373.45,7696240.36,-290.00
515384.42,7696278.88,-290.00
515387.50,7696289.86,-290.00
515394.78,7696318.52,-290.00
515400.16,7696339.86,-290.00
515404.36,7696358.94,-290.00
515411.21,7696389.86,-290.00
515413.11,7696400.19,-290.00
515420.61,7696439.86,-290.00
515420.98,7696442.32,-290.00
515423.45,7696458.09,-290.00
515427.67,7696485.64,-290.00
515428.35,7696489.86,-290.00
515433.28,7696530.03,-290.00
515434.61,7696539.86,-290.00
515437.99,7696575.31,-290.00
515439.59,7696589.86,-290.00
515441.15,7696607.56,-290.00
515443.55,7696639.86,-290.00
515445.09,7696661.51,-290.00
515446.71,7696689.86,-290.00
515447.80,7696715.50,-290.00
515449.23,7696739.86,-290.00
515449.99,7696763.31,-290.00
515451.19,7696789.86,-290.00
515452.05,7696818.46,-290.00
515452.53,7696839.86,-290.00
515452.94,7696869.36,-290.00
515453.22,7696889.86,-290.00
515453.28,7696919.69,-290.00
515453.49,7696939.86,-290.00
515453.44,7696969.85,-290.00
515453.73,7696989.86,-290.00
515454.13,7697009.17,-290.00
515454.08,7697039.86,-290.00
515454.22,7697059.08,-290.00
515453.53,7697089.86,-290.00
515452.56,7697110.74,-290.00
515450.00,7697139.86,-290.00
515446.09,7697167.22,-290.00
515441.59,7697189.86,-290.00
515430.86,7697232.44,-290.00
515428.53,7697239.86,-290.00
515423.45,7697255.01,-290.00
515412.42,7697289.86,-290.00
515407.86,7697305.44,-290.00
515395.71,7697339.86,-290.00
515384.25,7697379.05,-290.00
515380.46,7697389.86,-290.00
515373.45,7697416.59,-290.00
515367.62,7697439.86,-290.00
515366.62,7697446.68,-290.00
515357.77,7697489.86,-290.00
515353.10,7697519.51,-290.00
515351.36,7697539.86,-290.00
515350.68,7697562.63,-290.00
515348.38,7697589.86,-290.00
515349.19,7697614.11,-290.00
515348.71,7697639.86,-290.00
515350.88,7697662.42,-290.00
515352.15,7697689.86,-290.00
515355.04,7697708.27,-290.00
515358.43,7697739.86,-290.00
515361.07,7697752.23,-290.00
515367.26,7697789.86,-290.00
515368.55,7697794.75,-290.00
515373.45,7697817.45,-290.00
515377.48,7697835.82,-290.00
515378.18,7697839.86,-290.00
515387.67,7697875.63,-290.00
515390.77,7697889.86,-290.00
515398.39,7697914.91,-290.00
515404.74,7697939.86,-290.00
515409.45,7697953.85,-290.00
515419.70,7697989.86,-290.00
515420.69,7697992.61,-290.00
515423.45,7698001.55,-290.00
515432.72,7698030.58,-290.00
515435.21,7698039.86,-290.00
515444.86,7698068.44,-290.00
515450.94,7698089.86,-290.00
515463.11,7698129.52,-290.00
515466.58,7698139.86,-290.00
515473.45,7698161.81,-290.00
515481.99,7698189.86,-290.00
515485.25,7698201.66,-290.00
515496.97,7698239.86,-290.00
515503.37,7698259.93,-290.00
515511.24,7698289.86,-290.00
515523.45,7698335.01,-290.00
515524.75,7698339.86,-290.00
515525.14,7698341.56,-290.00
515537.87,7698389.86,-290.00
515542.06,7698408.48,-290.00
515550.09,7698439.86,-290.00
515557.49,7698473.90,-290.00
515561.43,7698489.86,-290.00
515571.37,7698537.78,-290.00
515571.86,7698539.86,-290.00
515573.45,7698547.96,-290.00
515581.91,7698589.86,-290.00
515583.58,7698599.99,-290.00
515591.12,7698639.86,-290.00
515594.32,7698660.73,-290.00
515599.39,7698689.86,-290.00
515603.63,7698720.04,-290.00
515606.77,7698739.86,-290.00
515611.63,7698778.05,-290.00
515613.31,7698789.86,-290.00
515618.52,7698834.93,-290.00
515619.14,7698839.86,-290.00
515623.45,7698880.83,-290.00
515624.46,7698889.86,-290.00
515629.09,7698934.22,-290.00
515629.62,7698939.86,-290.00
515633.43,7698979.87,-290.00
515634.30,7698989.86,-290.00
515637.40,7699025.90,-290.00
515638.50,7699039.86,-290.00
515640.90,7699072.41,-290.00
515642.06,7699089.86,-290.00
515643.76,7699119.55,-290.00
515644.78,7699139.86,-290.00
515645.75,7699167.55,-290.00
515646.40,7699189.86,-290.00
515646.60,7699216.71,-290.00
515646.66,7699239.86,-290.00
515646.01,7699267.30,-290.00
515645.40,7699289.86,-290.00
515644.23,7699310.64,-290.00
515642.62,7699339.86,-290.00
515641.18,7699357.59,-290.00
515638.53,7699389.86,-290.00
515637.20,7699403.61,-290.00
515633.52,7699439.86,-290.00
515632.57,7699448.98,-290.00
515627.99,7699489.86,-290.00
515627.55,7699493.96,-290.00
515623.45,7699529.04,-290.00
515622.41,7699538.82,-290.00
515622.29,7699539.86,-290.00
515617.44,7699583.85,-290.00
515616.72,7699589.86,-290.00
515612.18,7699628.59,-290.00
515610.76,7699639.86,-290.00
515606.51,7699672.92,-290.00
515604.22,7699689.86,-290.00
515600.35,7699716.76,-290.00
515596.92,7699739.86,-290.00
515593.64,7699760.05,-290.00
515588.68,7699789.86,-290.00
515586.31,7699802.72,-290.00
515579.37,7699839.86,-290.00
515578.36,7699844.78,-290.00
515573.45,7699868.57,-290.00
515569.91,7699886.32,-290.00
515569.18,7699889.86,-290.00
515561.12,7699927.53,-290.00
515558.42,7699939.86,-290.00
515552.18,7699968.59,-290.00
515547.49,7699989.86,-290.00
515543.39,7700009.80,-290.00
515537.40,7700039.86,-290.00
515535.24,7700051.65,-290.00
515529.29,7700089.86,-290.00
515528.52,7700094.93,-290.00
515523.74,7700139.86,-290.00
515523.71,7700140.12,-290.00
515523.45,7700143.47,-290.00
515519.34,7700185.75,-290.00
515518.76,7700189.86,-290.00
515514.29,7700230.71,-290.00
515511.75,7700239.86,-290.00
515506.29,7700272.70,-290.00
515492.70,7700289.86,-290.00
515488.56,7700304.97,-290.00
515473.45,7700306.13,-290.00
515446.33,7700312.74,-290.00
515423.45,7700309.50,-290.00
515392.44,7700308.85,-290.00
515373.45,7700306.64,-290.00
515340.85,7700307.27,-290.00
515323.45,7700307.69,-290.00
515296.06,7700312.47,-290.00
515273.45,7700317.10,-290.00
515256.15,7700322.56,-290.00
515223.45,7700333.80,-290.00
515219.14,7700335.56,-290.00
515209.15,7700339.86,-290.00
515184.41,7700350.82,-290.00
515173.45,7700356.19,-290.00
515150.95,7700367.36,-290.00
515123.45,7700382.01,-290.00
515118.25,7700384.66,-290.00
515108.77,7700389.86,-290.00
515073.45,7700411.40,-290.00
515027.38,7700439.86,-290.00
515023.45,7700442.73,-290.00
515012.21,7700451.10,-290.00
514973.45,7700479.55,-290.00
514959.97,7700489.86,-290.00
514940.88,7700507.29,-290.00
514923.45,7700525.19,-290.00
514915.98,7700532.39,-290.00
514909.45,7700539.86,-290.00
514893.86,7700560.28,-290.00
514874.60,7700589.86,-290.00
514874.20,7700590.61,-290.00
514873.45,7700592.24,-290.00
514858.33,7700624.74,-290.00
514852.75,7700639.86,-290.00
514846.08,7700662.49,-290.00
514839.85,7700689.86,-290.00
514837.58,7700703.99,-290.00
514833.51,7700739.86,-290.00
514832.97,7700749.38,-290.00
514831.96,7700789.86,-290.00
514832.12,7700798.54,-290.00
514833.80,7700839.86,-290.00
514834.57,7700850.98,-290.00
514837.83,7700889.86,-290.00
514841.32,7700921.98,-290.00
514843.05,7700939.86,-290.00
514846.18,7700967.12,-290.00
514848.63,7700989.86,-290.00
514851.05,7701012.25,-290.00
514853.94,7701039.86,-290.00
514855.57,7701057.74,-290.00
514858.50,7701089.86,-290.00
514859.43,7701103.87,-290.00
514861.99,7701139.86,-290.00
514862.38,7701150.92,-290.00
514864.13,7701189.86,-290.00
514864.13,7701199.18,-290.00
514864.66,7701239.86,-290.00
514864.30,7701249.00,-290.00
514863.37,7701289.86,-290.00
514862.49,7701300.81,-290.00
514860.08,7701339.86,-290.00
514858.27,7701355.03,-290.00
514854.77,7701389.86,-290.00
514851.40,7701411.90,-290.00
514847.64,7701439.86,-290.00
514844.35,7701460.76,-290.00
514839.15,7701489.86,-290.00
514836.86,7701503.27,-290.00
514830.10,7701539.86,-290.00
514823.45,7701579.16,-290.00
514822.00,7701589.86,-290.00
514817.38,7701633.79,-290.00
514816.93,7701639.86,-290.00
514814.73,7701681.14,-290.00
514814.68,7701689.86,-290.00
514815.29,7701731.70,-290.00
514815.94,7701739.86,-290.00
514820.01,7701786.42,-290.00
514820.58,7701789.86,-290.00
514823.45,7701809.28,-290.00
514828.92,7701839.86,-290.00
514829.72,7701846.13,-290.00
514839.08,7701889.86,-290.00
514841.17,7701907.58,-290.00
514847.68,7701939.86,-290.00
514850.29,7701966.70,-290.00
514853.92,7701989.86,-290.00
